[NanoDet][03-06 11:31:36]INFO: Setting up data...
[NanoDet][03-06 11:31:36]INFO: Creating model...
[NanoDet][03-06 11:31:36]INFO: Weight Averaging is enabled
[NanoDet][03-06 11:31:37]INFO: Train|Epoch1/100|Iter0(1/40)| mem:1.91G| lr:1.00e-07| loss_qfl:0.4775| loss_bbox:0.5303| loss_dfl:0.2167| aux_loss_qfl:0.4615| aux_loss_bbox:0.5371| aux_loss_dfl:0.2482| 
[NanoDet][03-06 11:31:40]INFO: Train|Epoch1/100|Iter10(11/40)| mem:2.02G| lr:2.01e-05| loss_qfl:0.6322| loss_bbox:0.5323| loss_dfl:0.2226| aux_loss_qfl:0.3194| aux_loss_bbox:1.0487| aux_loss_dfl:0.5247| 
[NanoDet][03-06 11:31:42]INFO: Train|Epoch1/100|Iter20(21/40)| mem:2.02G| lr:4.01e-05| loss_qfl:0.9462| loss_bbox:0.8096| loss_dfl:0.3186| aux_loss_qfl:0.3784| aux_loss_bbox:0.9013| aux_loss_dfl:0.4540| 
[NanoDet][03-06 11:31:44]INFO: Train|Epoch1/100|Iter30(31/40)| mem:2.02G| lr:6.01e-05| loss_qfl:1.0887| loss_bbox:0.9568| loss_dfl:0.4216| aux_loss_qfl:0.3069| aux_loss_bbox:0.7183| aux_loss_dfl:0.3933| 
[NanoDet][03-06 11:31:47]INFO: Train|Epoch2/100|Iter40(1/40)| mem:2.02G| lr:8.01e-05| loss_qfl:0.7950| loss_bbox:1.1548| loss_dfl:0.5003| aux_loss_qfl:0.2024| aux_loss_bbox:0.8024| aux_loss_dfl:0.3667| 
[NanoDet][03-06 11:31:50]INFO: Train|Epoch2/100|Iter50(11/40)| mem:2.02G| lr:1.00e-04| loss_qfl:0.5990| loss_bbox:0.9339| loss_dfl:0.4662| aux_loss_qfl:0.1934| aux_loss_bbox:0.6902| aux_loss_dfl:0.3730| 
[NanoDet][03-06 11:31:52]INFO: Train|Epoch2/100|Iter60(21/40)| mem:2.02G| lr:1.20e-04| loss_qfl:0.4042| loss_bbox:1.0950| loss_dfl:0.4879| aux_loss_qfl:0.5127| aux_loss_bbox:0.7979| aux_loss_dfl:0.4102| 
[NanoDet][03-06 11:31:54]INFO: Train|Epoch2/100|Iter70(31/40)| mem:2.02G| lr:1.40e-04| loss_qfl:0.3714| loss_bbox:0.9635| loss_dfl:0.4512| aux_loss_qfl:0.3071| aux_loss_bbox:0.7732| aux_loss_dfl:0.4175| 
[NanoDet][03-06 11:31:57]INFO: Train|Epoch3/100|Iter80(1/40)| mem:2.02G| lr:1.60e-04| loss_qfl:0.2379| loss_bbox:1.0062| loss_dfl:0.4404| aux_loss_qfl:0.1872| aux_loss_bbox:0.7127| aux_loss_dfl:0.3195| 
[NanoDet][03-06 11:31:59]INFO: Train|Epoch3/100|Iter90(11/40)| mem:2.02G| lr:1.80e-04| loss_qfl:0.3076| loss_bbox:0.7946| loss_dfl:0.4281| aux_loss_qfl:0.2682| aux_loss_bbox:0.4678| aux_loss_dfl:0.2805| 
[NanoDet][03-06 11:32:01]INFO: Train|Epoch3/100|Iter100(21/40)| mem:2.02G| lr:2.00e-04| loss_qfl:0.2551| loss_bbox:1.0888| loss_dfl:0.4509| aux_loss_qfl:0.2192| aux_loss_bbox:0.7178| aux_loss_dfl:0.3450| 
[NanoDet][03-06 11:32:03]INFO: Train|Epoch3/100|Iter110(31/40)| mem:2.02G| lr:2.20e-04| loss_qfl:0.3815| loss_bbox:0.9633| loss_dfl:0.3926| aux_loss_qfl:0.2865| aux_loss_bbox:0.6738| aux_loss_dfl:0.3309| 
[NanoDet][03-06 11:32:07]INFO: Train|Epoch4/100|Iter120(1/40)| mem:2.02G| lr:2.40e-04| loss_qfl:0.3362| loss_bbox:0.8720| loss_dfl:0.4393| aux_loss_qfl:0.2722| aux_loss_bbox:0.6214| aux_loss_dfl:0.3137| 
[NanoDet][03-06 11:32:09]INFO: Train|Epoch4/100|Iter130(11/40)| mem:2.02G| lr:2.60e-04| loss_qfl:0.3657| loss_bbox:0.8148| loss_dfl:0.3834| aux_loss_qfl:0.3063| aux_loss_bbox:0.5471| aux_loss_dfl:0.2678| 
[NanoDet][03-06 11:32:11]INFO: Train|Epoch4/100|Iter140(21/40)| mem:2.02G| lr:2.80e-04| loss_qfl:0.3384| loss_bbox:0.7304| loss_dfl:0.3705| aux_loss_qfl:0.3170| aux_loss_bbox:0.4585| aux_loss_dfl:0.2636| 
[NanoDet][03-06 11:32:13]INFO: Train|Epoch4/100|Iter150(31/40)| mem:2.02G| lr:3.00e-04| loss_qfl:0.2659| loss_bbox:0.7718| loss_dfl:0.4010| aux_loss_qfl:0.2736| aux_loss_bbox:0.5403| aux_loss_dfl:0.2922| 
[NanoDet][03-06 11:32:16]INFO: Train|Epoch5/100|Iter160(1/40)| mem:2.02G| lr:3.20e-04| loss_qfl:0.3358| loss_bbox:0.4821| loss_dfl:0.3259| aux_loss_qfl:0.2304| aux_loss_bbox:0.4989| aux_loss_dfl:0.2958| 
[NanoDet][03-06 11:32:18]INFO: Train|Epoch5/100|Iter170(11/40)| mem:2.02G| lr:3.40e-04| loss_qfl:0.2825| loss_bbox:0.8710| loss_dfl:0.3819| aux_loss_qfl:0.2690| aux_loss_bbox:0.5549| aux_loss_dfl:0.2799| 
