[NanoDet][03-05 10:11:09]INFO: Setting up data...
[NanoDet][03-05 10:11:09]INFO: Creating model...
[NanoDet][03-05 10:11:10]INFO: Weight Averaging is enabled
[NanoDet][03-05 10:11:13]INFO: Train|Epoch1/100|Iter0(1/294)| mem:4.53G| lr:1.00e-07| loss_qfl:0.6141| loss_bbox:1.0841| loss_dfl:0.5194| aux_loss_qfl:0.6375| aux_loss_bbox:1.0851| aux_loss_dfl:0.5257| 
[NanoDet][03-05 10:11:35]INFO: Train|Epoch1/100|Iter50(51/294)| mem:4.89G| lr:1.00e-04| loss_qfl:0.5051| loss_bbox:0.9400| loss_dfl:0.4831| aux_loss_qfl:0.2898| aux_loss_bbox:0.5681| aux_loss_dfl:0.3543| 
[NanoDet][03-05 10:11:57]INFO: Train|Epoch1/100|Iter100(101/294)| mem:4.89G| lr:2.00e-04| loss_qfl:0.2650| loss_bbox:0.6818| loss_dfl:0.3936| aux_loss_qfl:0.2311| aux_loss_bbox:0.4462| aux_loss_dfl:0.2713| 
[NanoDet][03-05 10:12:19]INFO: Train|Epoch1/100|Iter150(151/294)| mem:4.89G| lr:3.00e-04| loss_qfl:0.2824| loss_bbox:0.5378| loss_dfl:0.3154| aux_loss_qfl:0.2469| aux_loss_bbox:0.3969| aux_loss_dfl:0.2422| 
[NanoDet][03-05 10:12:41]INFO: Train|Epoch1/100|Iter200(201/294)| mem:4.9G| lr:4.00e-04| loss_qfl:0.2785| loss_bbox:0.4462| loss_dfl:0.3088| aux_loss_qfl:0.2402| aux_loss_bbox:0.3591| aux_loss_dfl:0.2456| 
[NanoDet][03-05 10:13:03]INFO: Train|Epoch1/100|Iter250(251/294)| mem:4.9G| lr:5.00e-04| loss_qfl:0.3477| loss_bbox:0.4645| loss_dfl:0.2828| aux_loss_qfl:0.2665| aux_loss_bbox:0.3194| aux_loss_dfl:0.2112| 
[NanoDet][03-05 10:13:27]INFO: Train|Epoch2/100|Iter300(7/294)| mem:4.9G| lr:6.00e-04| loss_qfl:0.2618| loss_bbox:0.4534| loss_dfl:0.2597| aux_loss_qfl:0.2226| aux_loss_bbox:0.3759| aux_loss_dfl:0.2235| 
[NanoDet][03-05 10:13:49]INFO: Train|Epoch2/100|Iter350(57/294)| mem:4.9G| lr:7.00e-04| loss_qfl:0.2633| loss_bbox:0.4174| loss_dfl:0.2491| aux_loss_qfl:0.2099| aux_loss_bbox:0.4238| aux_loss_dfl:0.2490| 
[NanoDet][03-05 10:14:11]INFO: Train|Epoch2/100|Iter400(107/294)| mem:4.9G| lr:8.00e-04| loss_qfl:0.2037| loss_bbox:0.4275| loss_dfl:0.2397| aux_loss_qfl:0.1546| aux_loss_bbox:0.3694| aux_loss_dfl:0.2117| 
[NanoDet][03-05 10:14:33]INFO: Train|Epoch2/100|Iter450(157/294)| mem:4.9G| lr:9.00e-04| loss_qfl:0.2291| loss_bbox:0.3860| loss_dfl:0.2139| aux_loss_qfl:0.1882| aux_loss_bbox:0.3530| aux_loss_dfl:0.2060| 
[NanoDet][03-05 10:14:56]INFO: Train|Epoch2/100|Iter500(207/294)| mem:4.9G| lr:1.00e-03| loss_qfl:0.2609| loss_bbox:0.3637| loss_dfl:0.2179| aux_loss_qfl:0.2319| aux_loss_bbox:0.3279| aux_loss_dfl:0.1973| 
[NanoDet][03-05 10:15:18]INFO: Train|Epoch2/100|Iter550(257/294)| mem:4.9G| lr:1.00e-03| loss_qfl:0.2232| loss_bbox:0.3606| loss_dfl:0.2188| aux_loss_qfl:0.1835| aux_loss_bbox:0.3183| aux_loss_dfl:0.2056| 
[NanoDet][03-05 10:15:42]INFO: Train|Epoch3/100|Iter600(13/294)| mem:4.9G| lr:9.92e-04| loss_qfl:0.2792| loss_bbox:0.3940| loss_dfl:0.2064| aux_loss_qfl:0.1915| aux_loss_bbox:0.3726| aux_loss_dfl:0.1985| 
[NanoDet][03-05 10:16:04]INFO: Train|Epoch3/100|Iter650(63/294)| mem:4.9G| lr:9.92e-04| loss_qfl:0.2144| loss_bbox:0.3495| loss_dfl:0.1959| aux_loss_qfl:0.1853| aux_loss_bbox:0.3309| aux_loss_dfl:0.1898| 
[NanoDet][03-05 10:16:26]INFO: Train|Epoch3/100|Iter700(113/294)| mem:4.9G| lr:9.92e-04| loss_qfl:0.1794| loss_bbox:0.3315| loss_dfl:0.1998| aux_loss_qfl:0.1411| aux_loss_bbox:0.3174| aux_loss_dfl:0.1928| 
[NanoDet][03-05 10:16:48]INFO: Train|Epoch3/100|Iter750(163/294)| mem:4.9G| lr:9.92e-04| loss_qfl:0.1961| loss_bbox:0.3249| loss_dfl:0.2112| aux_loss_qfl:0.1700| aux_loss_bbox:0.2914| aux_loss_dfl:0.1881| 
[NanoDet][03-05 10:17:10]INFO: Train|Epoch3/100|Iter800(213/294)| mem:4.9G| lr:9.92e-04| loss_qfl:0.2037| loss_bbox:0.3154| loss_dfl:0.1991| aux_loss_qfl:0.1686| aux_loss_bbox:0.2988| aux_loss_dfl:0.1946| 
[NanoDet][03-05 10:17:32]INFO: Train|Epoch3/100|Iter850(263/294)| mem:4.9G| lr:9.92e-04| loss_qfl:0.2452| loss_bbox:0.3988| loss_dfl:0.2384| aux_loss_qfl:0.1859| aux_loss_bbox:0.3733| aux_loss_dfl:0.2310| 
[NanoDet][03-05 10:17:56]INFO: Train|Epoch4/100|Iter900(19/294)| mem:4.9G| lr:9.79e-04| loss_qfl:0.2202| loss_bbox:0.3063| loss_dfl:0.1942| aux_loss_qfl:0.1701| aux_loss_bbox:0.2605| aux_loss_dfl:0.1747| 
[NanoDet][03-05 10:18:18]INFO: Train|Epoch4/100|Iter950(69/294)| mem:4.9G| lr:9.79e-04| loss_qfl:0.1655| loss_bbox:0.3050| loss_dfl:0.2070| aux_loss_qfl:0.1369| aux_loss_bbox:0.2824| aux_loss_dfl:0.2021| 
[NanoDet][03-05 10:18:40]INFO: Train|Epoch4/100|Iter1000(119/294)| mem:4.9G| lr:9.79e-04| loss_qfl:0.2593| loss_bbox:0.3290| loss_dfl:0.1980| aux_loss_qfl:0.1718| aux_loss_bbox:0.3024| aux_loss_dfl:0.1828| 
[NanoDet][03-05 10:19:02]INFO: Train|Epoch4/100|Iter1050(169/294)| mem:4.9G| lr:9.79e-04| loss_qfl:0.1906| loss_bbox:0.3579| loss_dfl:0.2038| aux_loss_qfl:0.1527| aux_loss_bbox:0.3447| aux_loss_dfl:0.1958| 
[NanoDet][03-05 10:19:24]INFO: Train|Epoch4/100|Iter1100(219/294)| mem:4.9G| lr:9.79e-04| loss_qfl:0.1931| loss_bbox:0.4167| loss_dfl:0.2065| aux_loss_qfl:0.1733| aux_loss_bbox:0.3588| aux_loss_dfl:0.1936| 
[NanoDet][03-05 10:19:46]INFO: Train|Epoch4/100|Iter1150(269/294)| mem:4.9G| lr:9.79e-04| loss_qfl:0.2473| loss_bbox:0.3409| loss_dfl:0.2042| aux_loss_qfl:0.2261| aux_loss_bbox:0.3022| aux_loss_dfl:0.1956| 
[NanoDet][03-05 10:20:10]INFO: Train|Epoch5/100|Iter1200(25/294)| mem:4.9G| lr:9.61e-04| loss_qfl:0.2397| loss_bbox:0.2919| loss_dfl:0.1866| aux_loss_qfl:0.2029| aux_loss_bbox:0.2852| aux_loss_dfl:0.1884| 
[NanoDet][03-05 10:20:32]INFO: Train|Epoch5/100|Iter1250(75/294)| mem:4.9G| lr:9.61e-04| loss_qfl:0.1725| loss_bbox:0.3473| loss_dfl:0.1992| aux_loss_qfl:0.1545| aux_loss_bbox:0.3306| aux_loss_dfl:0.1894| 
[NanoDet][03-05 10:20:54]INFO: Train|Epoch5/100|Iter1300(125/294)| mem:4.9G| lr:9.61e-04| loss_qfl:0.1914| loss_bbox:0.3298| loss_dfl:0.1846| aux_loss_qfl:0.1480| aux_loss_bbox:0.3039| aux_loss_dfl:0.1758| 
[NanoDet][03-05 10:21:16]INFO: Train|Epoch5/100|Iter1350(175/294)| mem:4.9G| lr:9.61e-04| loss_qfl:0.1307| loss_bbox:0.3174| loss_dfl:0.1999| aux_loss_qfl:0.1036| aux_loss_bbox:0.2932| aux_loss_dfl:0.1950| 
[NanoDet][03-05 10:21:38]INFO: Train|Epoch5/100|Iter1400(225/294)| mem:4.9G| lr:9.61e-04| loss_qfl:0.2579| loss_bbox:0.3908| loss_dfl:0.2182| aux_loss_qfl:0.1856| aux_loss_bbox:0.3628| aux_loss_dfl:0.2076| 
[NanoDet][03-05 10:22:00]INFO: Train|Epoch5/100|Iter1450(275/294)| mem:4.9G| lr:9.61e-04| loss_qfl:0.1926| loss_bbox:0.3928| loss_dfl:0.2179| aux_loss_qfl:0.1552| aux_loss_bbox:0.3250| aux_loss_dfl:0.1968| 
[NanoDet][03-05 10:22:24]INFO: Train|Epoch6/100|Iter1500(31/294)| mem:4.9G| lr:9.39e-04| loss_qfl:0.1918| loss_bbox:0.3116| loss_dfl:0.1979| aux_loss_qfl:0.1445| aux_loss_bbox:0.2826| aux_loss_dfl:0.1903| 
[NanoDet][03-05 10:22:46]INFO: Train|Epoch6/100|Iter1550(81/294)| mem:4.9G| lr:9.39e-04| loss_qfl:0.1921| loss_bbox:0.3343| loss_dfl:0.2092| aux_loss_qfl:0.1269| aux_loss_bbox:0.3147| aux_loss_dfl:0.2012| 
[NanoDet][03-05 10:23:08]INFO: Train|Epoch6/100|Iter1600(131/294)| mem:4.9G| lr:9.39e-04| loss_qfl:0.1274| loss_bbox:0.3372| loss_dfl:0.2008| aux_loss_qfl:0.1058| aux_loss_bbox:0.3198| aux_loss_dfl:0.1973| 
[NanoDet][03-05 10:23:30]INFO: Train|Epoch6/100|Iter1650(181/294)| mem:4.9G| lr:9.39e-04| loss_qfl:0.1535| loss_bbox:0.3185| loss_dfl:0.1881| aux_loss_qfl:0.1182| aux_loss_bbox:0.3065| aux_loss_dfl:0.1835| 
[NanoDet][03-05 10:23:52]INFO: Train|Epoch6/100|Iter1700(231/294)| mem:4.9G| lr:9.39e-04| loss_qfl:0.1794| loss_bbox:0.3296| loss_dfl:0.1942| aux_loss_qfl:0.1405| aux_loss_bbox:0.3056| aux_loss_dfl:0.1880| 
[NanoDet][03-05 10:24:14]INFO: Train|Epoch6/100|Iter1750(281/294)| mem:4.9G| lr:9.39e-04| loss_qfl:0.1161| loss_bbox:0.2966| loss_dfl:0.1833| aux_loss_qfl:0.0949| aux_loss_bbox:0.3035| aux_loss_dfl:0.1868| 
[NanoDet][03-05 10:24:38]INFO: Train|Epoch7/100|Iter1800(37/294)| mem:4.9G| lr:9.12e-04| loss_qfl:0.1458| loss_bbox:0.3141| loss_dfl:0.1866| aux_loss_qfl:0.1083| aux_loss_bbox:0.2680| aux_loss_dfl:0.1725| 
[NanoDet][03-05 10:25:00]INFO: Train|Epoch7/100|Iter1850(87/294)| mem:4.9G| lr:9.12e-04| loss_qfl:0.1864| loss_bbox:0.3116| loss_dfl:0.1855| aux_loss_qfl:0.1402| aux_loss_bbox:0.3042| aux_loss_dfl:0.1825| 
[NanoDet][03-05 10:25:23]INFO: Train|Epoch7/100|Iter1900(137/294)| mem:4.9G| lr:9.12e-04| loss_qfl:0.1547| loss_bbox:0.3459| loss_dfl:0.2099| aux_loss_qfl:0.1418| aux_loss_bbox:0.3446| aux_loss_dfl:0.2102| 
[NanoDet][03-05 10:25:45]INFO: Train|Epoch7/100|Iter1950(187/294)| mem:4.9G| lr:9.12e-04| loss_qfl:0.1539| loss_bbox:0.3114| loss_dfl:0.1925| aux_loss_qfl:0.1396| aux_loss_bbox:0.2783| aux_loss_dfl:0.1830| 
[NanoDet][03-05 10:26:07]INFO: Train|Epoch7/100|Iter2000(237/294)| mem:4.9G| lr:9.12e-04| loss_qfl:0.1626| loss_bbox:0.3077| loss_dfl:0.1922| aux_loss_qfl:0.1270| aux_loss_bbox:0.2813| aux_loss_dfl:0.1799| 
[NanoDet][03-05 10:26:29]INFO: Train|Epoch7/100|Iter2050(287/294)| mem:4.9G| lr:9.12e-04| loss_qfl:0.1809| loss_bbox:0.3517| loss_dfl:0.1914| aux_loss_qfl:0.1514| aux_loss_bbox:0.3261| aux_loss_dfl:0.1846| 
[NanoDet][03-05 10:26:53]INFO: Train|Epoch8/100|Iter2100(43/294)| mem:4.9G| lr:8.80e-04| loss_qfl:0.1452| loss_bbox:0.2978| loss_dfl:0.1779| aux_loss_qfl:0.1177| aux_loss_bbox:0.2920| aux_loss_dfl:0.1773| 
[NanoDet][03-05 10:27:15]INFO: Train|Epoch8/100|Iter2150(93/294)| mem:4.9G| lr:8.80e-04| loss_qfl:0.1662| loss_bbox:0.2918| loss_dfl:0.1915| aux_loss_qfl:0.1245| aux_loss_bbox:0.2869| aux_loss_dfl:0.1892| 
[NanoDet][03-05 10:27:38]INFO: Train|Epoch8/100|Iter2200(143/294)| mem:4.9G| lr:8.80e-04| loss_qfl:0.1837| loss_bbox:0.3680| loss_dfl:0.1946| aux_loss_qfl:0.1372| aux_loss_bbox:0.3462| aux_loss_dfl:0.1866| 
[NanoDet][03-05 10:28:00]INFO: Train|Epoch8/100|Iter2250(193/294)| mem:4.9G| lr:8.80e-04| loss_qfl:0.1663| loss_bbox:0.3696| loss_dfl:0.1982| aux_loss_qfl:0.1393| aux_loss_bbox:0.3529| aux_loss_dfl:0.1939| 
[NanoDet][03-05 10:28:23]INFO: Train|Epoch8/100|Iter2300(243/294)| mem:4.9G| lr:8.80e-04| loss_qfl:0.1604| loss_bbox:0.3033| loss_dfl:0.1805| aux_loss_qfl:0.1175| aux_loss_bbox:0.3029| aux_loss_dfl:0.1824| 
[NanoDet][03-05 10:28:45]INFO: Train|Epoch8/100|Iter2350(293/294)| mem:4.9G| lr:8.80e-04| loss_qfl:0.1765| loss_bbox:0.3037| loss_dfl:0.1794| aux_loss_qfl:0.1400| aux_loss_bbox:0.2819| aux_loss_dfl:0.1751| 
[NanoDet][03-05 10:29:09]INFO: Train|Epoch9/100|Iter2400(49/294)| mem:4.9G| lr:8.45e-04| loss_qfl:0.1801| loss_bbox:0.2985| loss_dfl:0.1836| aux_loss_qfl:0.1286| aux_loss_bbox:0.3022| aux_loss_dfl:0.1882| 
[NanoDet][03-05 10:29:31]INFO: Train|Epoch9/100|Iter2450(99/294)| mem:4.9G| lr:8.45e-04| loss_qfl:0.1453| loss_bbox:0.2914| loss_dfl:0.1820| aux_loss_qfl:0.1081| aux_loss_bbox:0.2822| aux_loss_dfl:0.1797| 
[NanoDet][03-05 10:29:54]INFO: Train|Epoch9/100|Iter2500(149/294)| mem:4.9G| lr:8.45e-04| loss_qfl:0.1343| loss_bbox:0.3062| loss_dfl:0.1815| aux_loss_qfl:0.1662| aux_loss_bbox:0.3246| aux_loss_dfl:0.1840| 
[NanoDet][03-05 10:30:16]INFO: Train|Epoch9/100|Iter2550(199/294)| mem:4.9G| lr:8.45e-04| loss_qfl:0.2462| loss_bbox:0.3312| loss_dfl:0.1912| aux_loss_qfl:0.2119| aux_loss_bbox:0.3175| aux_loss_dfl:0.1848| 
[NanoDet][03-05 10:30:38]INFO: Train|Epoch9/100|Iter2600(249/294)| mem:4.9G| lr:8.45e-04| loss_qfl:0.1337| loss_bbox:0.2955| loss_dfl:0.1988| aux_loss_qfl:0.1033| aux_loss_bbox:0.2946| aux_loss_dfl:0.2009| 
[NanoDet][03-05 10:31:02]INFO: Train|Epoch10/100|Iter2650(5/294)| mem:4.9G| lr:8.06e-04| loss_qfl:0.1727| loss_bbox:0.3823| loss_dfl:0.2054| aux_loss_qfl:0.1514| aux_loss_bbox:0.3529| aux_loss_dfl:0.1959| 
[NanoDet][03-05 10:31:25]INFO: Train|Epoch10/100|Iter2700(55/294)| mem:4.9G| lr:8.06e-04| loss_qfl:0.1896| loss_bbox:0.3102| loss_dfl:0.1929| aux_loss_qfl:0.1609| aux_loss_bbox:0.2929| aux_loss_dfl:0.1896| 
[NanoDet][03-05 10:31:48]INFO: Train|Epoch10/100|Iter2750(105/294)| mem:4.9G| lr:8.06e-04| loss_qfl:0.1408| loss_bbox:0.3436| loss_dfl:0.2082| aux_loss_qfl:0.1360| aux_loss_bbox:0.3345| aux_loss_dfl:0.2067| 
[NanoDet][03-05 10:32:10]INFO: Train|Epoch10/100|Iter2800(155/294)| mem:4.9G| lr:8.06e-04| loss_qfl:0.1281| loss_bbox:0.2946| loss_dfl:0.1853| aux_loss_qfl:0.1032| aux_loss_bbox:0.2749| aux_loss_dfl:0.1830| 
[NanoDet][03-05 10:32:33]INFO: Train|Epoch10/100|Iter2850(205/294)| mem:4.9G| lr:8.06e-04| loss_qfl:0.1598| loss_bbox:0.2834| loss_dfl:0.1912| aux_loss_qfl:0.1317| aux_loss_bbox:0.2804| aux_loss_dfl:0.1914| 
[NanoDet][03-05 10:32:55]INFO: Train|Epoch10/100|Iter2900(255/294)| mem:4.9G| lr:8.06e-04| loss_qfl:0.1711| loss_bbox:0.3377| loss_dfl:0.1856| aux_loss_qfl:0.1285| aux_loss_bbox:0.3130| aux_loss_dfl:0.1835| 
[NanoDet][03-05 10:33:19]INFO: Train|Epoch11/100|Iter2950(11/294)| mem:4.9G| lr:7.64e-04| loss_qfl:0.1059| loss_bbox:0.3475| loss_dfl:0.1982| aux_loss_qfl:0.0883| aux_loss_bbox:0.3405| aux_loss_dfl:0.1898| 
[NanoDet][03-05 10:33:42]INFO: Train|Epoch11/100|Iter3000(61/294)| mem:4.9G| lr:7.64e-04| loss_qfl:0.1703| loss_bbox:0.2890| loss_dfl:0.1852| aux_loss_qfl:0.1450| aux_loss_bbox:0.2838| aux_loss_dfl:0.1824| 
[NanoDet][03-05 10:34:04]INFO: Train|Epoch11/100|Iter3050(111/294)| mem:4.9G| lr:7.64e-04| loss_qfl:0.1792| loss_bbox:0.3085| loss_dfl:0.1930| aux_loss_qfl:0.1425| aux_loss_bbox:0.3029| aux_loss_dfl:0.1885| 
[NanoDet][03-05 10:34:26]INFO: Train|Epoch11/100|Iter3100(161/294)| mem:4.9G| lr:7.64e-04| loss_qfl:0.1514| loss_bbox:0.3555| loss_dfl:0.1880| aux_loss_qfl:0.1313| aux_loss_bbox:0.3348| aux_loss_dfl:0.1782| 
[NanoDet][03-05 10:34:48]INFO: Train|Epoch11/100|Iter3150(211/294)| mem:4.9G| lr:7.64e-04| loss_qfl:0.1818| loss_bbox:0.3068| loss_dfl:0.1841| aux_loss_qfl:0.1644| aux_loss_bbox:0.2784| aux_loss_dfl:0.1748| 
[NanoDet][03-05 10:35:10]INFO: Train|Epoch11/100|Iter3200(261/294)| mem:4.9G| lr:7.64e-04| loss_qfl:0.1400| loss_bbox:0.3019| loss_dfl:0.1747| aux_loss_qfl:0.1188| aux_loss_bbox:0.2999| aux_loss_dfl:0.1738| 
