[NanoDet][03-06 11:56:45]INFO: Setting up data...
[NanoDet][03-06 11:56:45]INFO: Creating model...
[NanoDet][03-06 11:56:45]INFO: Weight Averaging is enabled
[NanoDet][03-06 11:56:49]INFO: Train|Epoch1/100|Iter0(1/294)| mem:3.26G| lr:8.00e-08| loss_qfl:0.8355| loss_bbox:1.1897| loss_dfl:0.5214| aux_loss_qfl:0.7966| aux_loss_bbox:1.1632| aux_loss_dfl:0.5311| 
[NanoDet][03-06 11:57:08]INFO: Train|Epoch1/100|Iter50(51/294)| mem:3.57G| lr:5.01e-05| loss_qfl:1.1996| loss_bbox:1.2050| loss_dfl:0.4930| aux_loss_qfl:0.2674| aux_loss_bbox:0.7534| aux_loss_dfl:0.3743| 
[NanoDet][03-06 11:57:24]INFO: Train|Epoch1/100|Iter100(101/294)| mem:3.57G| lr:1.00e-04| loss_qfl:0.2847| loss_bbox:1.0108| loss_dfl:0.4319| aux_loss_qfl:0.2276| aux_loss_bbox:0.5373| aux_loss_dfl:0.2736| 
[NanoDet][03-06 11:57:41]INFO: Train|Epoch1/100|Iter150(151/294)| mem:3.57G| lr:1.50e-04| loss_qfl:0.3382| loss_bbox:0.6897| loss_dfl:0.3726| aux_loss_qfl:0.2491| aux_loss_bbox:0.4735| aux_loss_dfl:0.2468| 
[NanoDet][03-06 11:57:57]INFO: Train|Epoch1/100|Iter200(201/294)| mem:3.57G| lr:2.00e-04| loss_qfl:0.2474| loss_bbox:0.6609| loss_dfl:0.3349| aux_loss_qfl:0.2132| aux_loss_bbox:0.4450| aux_loss_dfl:0.2289| 
[NanoDet][03-06 11:58:12]INFO: Train|Epoch1/100|Iter250(251/294)| mem:3.57G| lr:2.50e-04| loss_qfl:0.2563| loss_bbox:0.5188| loss_dfl:0.2943| aux_loss_qfl:0.2312| aux_loss_bbox:0.4122| aux_loss_dfl:0.2133| 
[NanoDet][03-06 11:58:31]INFO: Train|Epoch2/100|Iter300(7/294)| mem:3.57G| lr:3.00e-04| loss_qfl:0.2925| loss_bbox:0.5441| loss_dfl:0.2787| aux_loss_qfl:0.2015| aux_loss_bbox:0.4595| aux_loss_dfl:0.2332| 
[NanoDet][03-06 11:58:47]INFO: Train|Epoch2/100|Iter350(57/294)| mem:3.57G| lr:3.50e-04| loss_qfl:0.2543| loss_bbox:0.4766| loss_dfl:0.2572| aux_loss_qfl:0.2160| aux_loss_bbox:0.4342| aux_loss_dfl:0.2085| 
[NanoDet][03-06 11:59:02]INFO: Train|Epoch2/100|Iter400(107/294)| mem:3.57G| lr:4.00e-04| loss_qfl:0.2589| loss_bbox:0.5002| loss_dfl:0.2448| aux_loss_qfl:0.2117| aux_loss_bbox:0.4398| aux_loss_dfl:0.2105| 
[NanoDet][03-06 11:59:18]INFO: Train|Epoch2/100|Iter450(157/294)| mem:3.57G| lr:4.50e-04| loss_qfl:0.2700| loss_bbox:0.4607| loss_dfl:0.2363| aux_loss_qfl:0.2089| aux_loss_bbox:0.4073| aux_loss_dfl:0.2048| 
[NanoDet][03-06 11:59:34]INFO: Train|Epoch2/100|Iter500(207/294)| mem:3.57G| lr:5.00e-04| loss_qfl:0.2652| loss_bbox:0.4759| loss_dfl:0.2363| aux_loss_qfl:0.1988| aux_loss_bbox:0.4504| aux_loss_dfl:0.2119| 
